,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0.1301843225955963,0.05318251624703407,0.5033753529458247,-0.02815633354407776,1784.1226409867395,360.2020051842056,1.53907357851461,5.251235052115318,1.3917768001556396,1.481487512588501,2.1112973772647363,5.021140522554051,0.08304482066898686,0.027693783681433826,1.4276746621163237,3.9023083805390604,2002.4124070990924,292.9751019492861,0.32332475912051817,0.5943341193316058,3805.7230301080335,949.3434134740136,1.013091890322281,1.511248166706503,6293.982075206642,919.0407173684105,-0.49220827825698216,-0.041863800882631086,0.004495573695749044,0.005505866836756468,4.60219635805898,30.605822618359852,15.986115590706197,4.3465508278153155,1.1098443096589303,2.258549480336062
1,0.09590782225131989,0.048710573464632034,0.2990495412556107,-0.05779245030949909,1530.2617668815155,613.1194895956231,1.3371334876410534,4.0218817469991395,1.4452636241912842,2.0028271675109863,3.148361049186749,12.731639112572616,0.05603980870552978,0.03804630719740175,2.3638203077076017,9.201668166100246,2038.987608168796,462.49875994490174,0.03369040846396004,-0.4811362164725943,3550.7136156830047,1725.7783473036059,0.44574369627968163,-0.6519079423090317,6209.8060696418215,1500.986243880257,-0.7931426148468711,-0.2419893009929912,0.0022980975918471813,0.004852658603340387,6.6408816394225365,54.56441440716943,15.98493821278634,4.193373161282535,0.8781161578894513,1.8237402853868039
2,0.17547321319580078,0.05244862288236618,0.2244777554109528,-0.3724673159899945,1552.8324813719914,395.5641680077641,1.9272746682154156,11.602135446429635,1.6386016607284546,1.9498403072357178,2.4914581442914714,8.140279281469153,0.07629120746326373,0.031730570099435376,4.185552834670333,37.734067792108426,1747.7540869151055,276.21624401516937,0.018726529963113855,0.07247858566139431,3042.4101154654873,885.5116455461281,0.6097239054869028,0.8615563932394563,5528.137801805395,1013.589949358426,-0.42860022661036545,0.09158170906902852,0.002635016106069088,0.003352830884978175,4.9688309671304065,40.096684892236865,26.345502760033014,5.4807764560512995,1.14879933153978,4.3809083891605365
3,0.14104026556015015,0.07967183738946915,0.5266533972381192,-0.38117647776538055,1070.1534179991847,429.37863172796966,1.0014618497876366,1.8062914717777545,1.2481677532196045,1.7497113943099976,3.2034279327852198,12.680210857504253,0.03330886262567672,0.020561103742135052,1.0730283959574498,2.0215244197008575,1596.422564648525,408.10763815768064,0.5254895757323487,0.04685693847223282,2184.8790286035382,1221.9156472279285,1.2466412210327944,1.6126532236341689,4642.636866027407,1638.0197340906377,0.08866622872738944,-0.9688456132113741,0.0009548899834044278,0.0016321807634085417,5.129086651920759,41.48949359723292,29.784038268060694,5.0820161233673256,0.8161486766290191,2.2932799080644957
4,0.09150122106075287,0.04801338538527489,0.8499595701865135,0.6448967745016732,1835.1285128875493,585.8749830359561,1.0509239389640073,1.5380511950559521,1.6452925205230713,1.9637953042984009,2.2929483894517646,6.075373336482615,0.10146053871809745,0.04420548271538123,1.9385320225516915,5.706599281813606,1748.4107586184412,297.28556051666163,0.3396460999056553,-0.2819312275182999,3579.9574708164155,1253.928346818156,0.32841548977469903,-0.5900521744511629,5511.500779437355,982.1679864997033,-0.24296305588707365,-0.3894217699753426,0.0032402172219008207,0.004355895798653364,4.930163992192729,34.82016160694739,17.055249295370626,4.332860632770243,1.1268143186720982,2.975374164337227
5,0.10345287621021271,0.06309645622968674,1.869346393796509,5.222345133609373,1832.0115969793162,1015.1274949311747,1.2728133346718244,0.8899080862500646,1.5195411443710327,2.2518301010131836,2.9344791070781633,9.58332063351438,0.09404153373936582,0.07895058970522166,2.4240517063984615,6.403194263575282,1729.5808045469614,449.2728281070016,0.17890661322660398,-1.0719933440022862,3481.4676306917054,1809.5265116114597,0.4348023296614239,-1.0870178937042076,5273.095080028277,1598.936152418809,-0.2681323276288899,-0.8934114065547205,0.0030588877853006124,0.006480098236352205,5.695668800801604,43.67086472906153,17.470207040255016,4.797304857035527,0.5848921094960914,0.613852187626367
6,0.1417519599199295,0.09371273219585419,0.9701867288602847,0.9639133671317519,1459.4696906334664,661.8345700745576,0.9658406671978639,0.8385524119948213,1.638112187385559,2.383026123046875,2.621709656737633,7.5664726320254605,0.07305223740815932,0.04369405757996276,1.3782394399890636,4.155251785909769,1389.0684455609621,430.2979446805255,0.6472531836968924,-0.7926713641089926,2795.910729498985,1273.3843919480398,0.904884496734477,0.13470798713131327,4096.5461748658645,1561.2405505230697,0.521224785398882,-1.1671990911546855,0.0009756438666954637,0.0028798887506127357,9.761217770065842,126.98887264028997,24.755079941459126,6.744510251936211,-0.09736010733531296,0.22991934977562822
7,0.13176751136779785,0.07437695562839508,1.0307054358468664,1.084159845445419,1451.8594135288934,670.5234080251932,1.1963453386635277,1.3780324297403288,1.5435378551483154,1.9430471658706665,2.8287383184693615,9.524667819022525,0.061442246108855375,0.04299786357871877,2.2371547827766407,5.565034736148119,1577.5671155774064,410.1190064964672,0.07495058611675719,-0.9383592761700359,2955.3197165929523,1276.5411918238867,0.8648123625428001,-0.016489302547382678,4782.469456931554,1585.5461081475496,-0.16861640553139856,-1.4397846678622996,0.0014387746341526508,0.0032155592925846577,8.116000629179673,94.42288417506064,20.203992595266143,4.557679943411112,0.2802477462180258,0.5629449152160708
8,0.14232727885246277,0.038770075887441635,0.34596449814881336,-0.5228655962736433,1719.4633657482495,404.114381064394,1.376776625013459,3.0601457822508324,1.4527974128723145,1.5697903633117676,2.1241882877923284,5.268646315620423,0.06402488761600927,0.027045919171916347,1.182829627415906,4.786533533019635,2031.8293659086537,324.90910156638796,0.2615586241621712,-0.8094914277137759,3782.441190998405,1123.8258620667884,0.6931617683544923,-0.6516212402125596,6310.660731764791,954.116777053394,-0.35478684325553267,-0.636690429852,0.002596803940832615,0.003046864178031683,2.645775607123286,8.582211114999872,29.493068001187208,5.1325389139882605,0.8649668289076698,1.91552880162806
9,0.08128055185079575,0.06592553853988647,1.0897900072344693,0.8172751944993859,1817.2305903199676,546.023281934421,1.2785596490983826,2.7623638189621076,1.2483471632003784,1.1851847171783447,2.785541328257443,11.044376636012572,0.07917482356921887,0.03711682977865272,2.7560143360023246,14.750481873557945,1973.7920387975744,337.8463326627401,-0.06684173770079957,-0.959739029906022,3943.8319655416185,1169.0955250840677,0.2535174756537689,-0.8186707470905379,6052.4371578632545,1102.7212615582087,-0.6877416683652967,-0.7306029436227441,0.002710847184062004,0.0032152358908206224,3.3838709700020595,15.76526858724149,14.334424622044025,4.059145466687063,0.8718824995471158,1.8067298889806498
